monthly_food,monthly_transportation,monthly_liabilities,monthly_electric_bill,monthly_water_bill,monthly_income,total_expense,financial_health_score
3731.8,1112.1,3219.3,1382.4,968.2,25323.6,10413.800000000001,7.386164821541961
3293.9,986.9,2703.9,1366.5,452.3,25337.5,8803.5,8.187383410873213
2207.2,1110.9,4605.2,1422.6,570.2,27756.3,9916.1,8.208288416806274
3510.2,1291.9,1802.7,1268.7,1474.8,14490.1,9348.3,5.643195820953618
4647.1,555.0,2660.7,1180.0,529.9,14761.9,9572.699999999999,6.282648082008414
3289.2,1432.2,2307.1,943.7,589.0,27579.2,8561.2,8.48302869417532
4280.3,1554.6,1006.3,1788.7,600.5,16521.0,9230.4,6.257297120900672
4623.7,986.4,1514.3,818.6,245.3,15165.9,8188.3,7.415353567397913
2231.1,1054.4,1683.3,693.6,910.8,18173.4,6573.200000000001,8.482245971540824
4697.7,1908.8,4211.7,1144.0,1457.7,15166.7,13419.900000000001,3.248112757198336
3860.3,608.2,4776.9,1007.8,343.3,12767.9,10596.499999999998,5.927152534637647
4021.7,1076.8,3587.4,1153.1,919.7,11505.1,10758.7,4.265581386306941
2740.2,1232.9,2280.7,1123.3,766.8,25291.7,8143.9,8.37983153902664
4345.9,1074.1,3221.4,1361.3,1247.0,10105.5,11249.699999999999,2.0961748532581277
4211.6,1694.4,3807.2,880.9,342.8,27393.6,10936.9,7.9337181720766905
3417.1,1241.7,2009.4,757.9,428.8,23357.2,7854.900000000001,8.532554342866439
2881.5,1856.6,3666.7,1827.7,1401.0,14476.3,11633.5,4.035289990467177
4233.7,740.6,3989.8,1004.8,841.4,28866.2,10810.3,7.808862569191651
3703.4,855.6,2292.7,805.0,1015.7,14703.0,8672.4,6.818889596245664
1292.4,1027.4,4218.5,1969.4,893.1,24620.2,9400.800000000001,7.817867526990031
4501.9,978.9,4836.4,960.6,1263.2,25289.5,12541.0,6.668847177603354
4301.8,891.4,2201.8,1760.4,809.2,16370.6,9964.6,5.812803327770515
3741.2,633.3,4503.9,507.6,1355.8,20264.5,10741.8,7.036789829524539
1630.6,1422.6,1714.4,1412.3,501.3,24499.1,6681.200000000001,8.796605679784156
3564.7,1826.2,1764.4,1951.5,1196.7,22987.0,10303.5,6.615792184191065
2499.0,910.9,2657.2,1359.2,678.2,11161.9,8104.5,6.339548942653133
3879.6,859.6,3352.4,1489.9,1406.2,13043.7,10987.7,3.936592621618099
1985.0,1315.4,3772.1,541.9,1282.7,27268.8,8897.1,8.491215133603239
2804.5,932.4,4308.3,1768.6,1324.1,23456.2,11137.900000000001,6.701710171357679
2595.0,662.4,1690.3,532.4,1252.9,20649.2,6733.0,8.51023946196463
3460.6,675.3,3609.8,944.3,943.8,22760.0,9633.8,7.7143496274516705
2485.2,1399.9,1800.0,653.0,242.5,24870.8,6580.6,9.100828433182688
4660.4,649.4,3802.7,1990.6,766.0,19009.2,11869.1,5.360693666140607
2521.0,723.1,2236.5,1853.5,1247.9,16140.0,8582.0,6.5116084200743485
4442.9,1856.0,4068.8,923.2,1168.2,11042.7,12459.100000000002,2.4573811105617294
2759.8,1628.2,2332.4,1558.5,601.7,26515.5,8880.6,8.134076939933248
1517.0,1301.4,3943.3,791.1,498.1,16295.7,8050.9000000000015,8.246177758819812
2831.4,1390.6,4054.9,1435.1,1245.3,15813.5,10957.3,5.523113365946818
1487.3,1303.9,2312.0,770.6,991.3,16719.4,6865.1,8.311847462468748
4193.8,1169.1,1966.8,806.2,1217.0,24804.5,9352.9,7.71530724479026
4391.5,691.8,3053.0,662.6,833.4,29851.9,9632.3,8.279951729571653
3990.7,660.2,4309.4,1079.7,488.9,17974.8,10528.9,6.901257826801967
2843.2,558.9,3730.2,713.4,780.0,25645.6,8625.699999999999,8.516022135407244
1637.9,1278.8,1765.4,1737.2,426.8,25061.2,6846.1,8.701430772939842
2693.7,1306.1,4828.9,930.0,614.2,26905.6,10372.9,8.183901274834977
3355.0,1148.4,3953.0,1752.3,1408.1,18699.5,11616.8,5.393933674804138
2168.3,1494.5,4839.0,1536.2,563.4,24317.2,10601.4,7.695564859852287
2606.7,1402.0,1818.1,1992.7,747.8,13803.6,8567.3,6.126593058955635
3183.3,536.3,3444.7,1481.2,1489.9,23268.1,10135.4,7.036625285330561
2114.0,859.4,2248.9,939.1,347.0,16445.1,6508.400000000001,8.561281514323415
1174.4,959.3,2495.5,1435.8,958.3,29624.2,7023.3,8.865995063967972
4306.7,1866.9,3989.5,1889.2,1038.8,25409.8,13091.1,5.952984152767831
2664.4,1535.6,2752.6,1590.5,419.8,20932.2,8962.9,7.732758223397445
3258.8,1589.7,4588.0,981.3,686.3,10277.7,11104.099999999999,4.273161740175333
3826.8,1150.3,2784.7,540.1,494.1,19344.1,8796.0,7.992333382478378
1728.8,1700.1,3095.4,1888.0,533.8,13499.4,8946.099999999999,6.403082500244457
1182.7,1420.8,3525.0,1976.7,1126.2,10060.8,9231.4,4.428375537333015
3638.1,1843.8,3819.7,1369.0,551.2,12555.9,11221.8,4.7073401272071305
3765.0,1920.2,3322.4,593.5,1110.4,23804.6,10711.5,7.454619549456828
1890.3,758.3,4644.6,1179.3,600.7,17439.4,9073.2,7.709126516875581
1992.4,1559.7,1734.2,879.7,237.8,24076.4,6403.8,9.074838095529232
4256.3,1591.9,3894.9,843.3,691.4,26919.9,11277.8,7.635091854813725
4460.8,1478.8,3967.0,566.7,667.4,26156.8,11140.7,7.747467570918461
2063.7,597.9,4574.4,1085.6,841.8,12409.7,9163.4,6.548215145990637
2147.2,883.0,2835.2,1807.4,449.7,13974.5,8122.499999999999,6.997510856560163
4563.9,1668.9,2495.1,638.7,267.4,21918.0,9634.0,7.891153530796605
4615.3,568.1,4333.8,1843.7,399.8,23883.0,11760.7,6.724571924180379
4890.4,976.2,1971.1,1424.9,1137.1,23550.2,10399.699999999999,6.808229787279939
4125.1,570.6,2202.5,1492.1,734.3,16218.2,9124.6,6.533144850599944
3936.5,720.3,3445.1,544.8,1021.9,24939.3,9668.599999999999,7.982622164503415
1787.7,1220.4,1590.7,1769.9,832.3,29002.8,7201.000000000001,8.642048336850234
3593.4,1645.1,2143.2,1073.0,1183.1,26572.0,9637.800000000001,7.749350999066687
4943.0,1183.6,4464.2,615.4,1242.3,25833.9,12448.499999999998,6.884939949020475
3888.1,742.4,1821.2,1256.4,1309.3,19459.1,9017.4,6.964792771895925
3392.9,1636.1,3985.2,1366.1,1000.7,21246.9,11381.000000000002,6.574174855343602
3983.8,875.0,3637.2,1239.9,1330.4,17652.6,11066.3,5.7376220297406615
2680.4,808.7,2613.7,597.4,541.3,15050.8,7241.5,8.187076897307785
4694.9,669.6,3458.5,1182.7,360.7,26939.0,10366.400000000001,7.841369113924051
4513.8,1476.4,4098.3,1389.8,1048.9,22877.6,12527.199999999999,6.091895369234535
3361.4,715.6,1862.3,549.9,1439.4,15451.0,7928.6,7.247258430884732
1254.3,1682.9,2838.4,508.7,1200.0,13106.4,7484.3,7.68866789357871
2041.7,1199.0,2386.9,1402.1,496.7,13400.9,7526.400000000001,7.4030766425538586
1635.7,1464.9,1764.8,1851.1,1283.5,12708.0,8000.0,6.056673591438464
2435.6,1908.0,4462.8,1480.2,902.6,11867.4,11189.200000000003,4.375903822842408
2236.4,1869.1,2679.3,1164.8,306.9,27644.3,8256.5,8.70841594773606
1642.2,1184.7,2139.9,1790.1,268.8,16995.8,7025.7,8.098346003695031
2648.0,1502.0,3173.0,1296.2,1112.1,14512.9,9731.300000000001,6.040071860413837
4706.9,1621.7,4793.0,1748.4,460.3,29919.8,13330.299999999997,6.878078117433942
4315.9,1470.8,4008.1,1886.5,1018.1,25441.6,12699.4,6.152319798943462
4498.5,1092.0,4813.5,969.9,1065.4,20277.0,12439.3,6.034092030921735
1656.2,1288.5,3423.7,1883.9,408.1,17336.1,8660.4,7.456164049215221
3644.8,1581.9,1258.9,1306.4,452.6,21383.8,8244.6,7.91775559417877
4653.6,1730.7,3597.9,1304.0,798.9,21470.0,12085.1,6.1985397636143444
3957.3,1678.7,2165.4,1661.8,742.3,11519.9,10205.499999999998,4.1022222462000535
1901.1,640.7,1311.6,1490.5,690.8,28868.1,6034.7,9.01545594425681
4364.9,959.4,4021.6,646.5,759.3,21490.4,10751.699999999999,7.3297917107359565
1810.2,1995.1,4872.7,573.3,833.6,10804.3,10084.9,6.093828301842785
1548.9,584.5,4770.3,1261.6,1449.6,27400.5,9614.900000000001,8.05139921539388
3891.5,975.7,2854.9,925.6,229.5,20735.6,8877.2,8.035533983371591
3905.4,1826.9,2170.4,968.4,339.4,24579.8,9210.5,8.116425433038511
3537.8,1198.2,2388.0,1246.5,1474.6,11157.4,9845.1,4.039652891085736
4779.0,1813.2,1963.5,1577.9,220.1,28623.4,10353.7,7.733655466226933
1993.5,1972.5,1664.0,1487.6,1476.1,23542.4,8593.7,7.676024410255539
4464.3,930.5,2460.7,1420.1,805.3,18379.7,10080.9,6.438890825345355
3362.6,1935.2,4593.4,1415.6,1238.1,16982.4,12544.900000000001,4.86888444649755
2301.7,510.3,4538.1,1046.1,477.0,10891.4,8873.2,6.59309007606001
1960.5,1926.0,1510.6,966.5,952.2,25936.4,7315.8,8.659336578384046
1154.5,1322.0,3295.6,1599.3,833.0,28694.8,8204.400000000001,8.57000328452542
3910.1,1875.0,1143.1,1343.3,539.8,10573.6,8811.3,5.146136695600364
3985.5,688.7,2004.6,958.5,1381.7,27069.7,9019.0,7.911454320439458
1269.5,961.1,1979.3,1450.6,1324.3,12526.1,6984.8,7.00517854757666
2399.5,1861.6,4260.7,761.4,306.3,29543.6,9589.499999999998,8.720932809576357
1415.7,1745.3,3289.4,696.1,731.6,28360.5,7878.1,8.950611134951782
1510.8,757.1,3507.9,1235.4,1039.2,28296.5,8050.400000000001,8.626954798056296
2278.3,1874.8,2727.0,1000.2,997.5,15001.9,8877.8,6.95581510915284
3766.0,1522.6,4202.0,1891.2,927.1,20017.5,12308.900000000001,5.523483506381915
1418.5,1175.3,3439.2,618.6,649.7,22271.1,7301.3,8.891491194471758
4127.2,1985.2,2445.6,682.3,621.1,25589.3,9861.4,7.987345345155982
3946.2,823.0,1364.9,1892.8,263.3,13947.8,8290.2,6.458746427938458
2996.6,1475.5,4453.7,1024.4,534.0,22146.4,10484.199999999999,7.66398386170213
4012.9,626.2,3452.5,1990.4,488.3,17053.3,10570.3,5.915354127646848
4118.7,1032.6,1146.4,845.3,523.9,10101.4,7666.899999999999,6.260807922386997
2053.2,1739.4,1884.1,1977.5,806.9,13881.8,8461.1,6.293526455157112
2072.2,1081.0,3687.3,1670.2,362.4,10390.0,8873.1,5.805556675418673
1864.4,1197.8,2700.3,1614.8,273.8,29823.0,7651.1,8.838621359541294
2291.4,665.4,3733.6,1572.2,1065.2,16929.1,9327.800000000001,6.78813052705696
4890.5,1663.7,4661.1,1527.5,464.3,19745.5,13207.099999999999,5.45572353266314
2107.6,1031.0,4286.4,1843.4,313.5,13063.8,9581.9,6.221075200799155
1986.2,673.1,1251.1,1600.1,546.2,22238.3,6056.7,8.716342267187692
3138.9,813.5,3037.4,1753.0,768.3,19156.3,9511.099999999999,6.945368109436582
4253.6,1320.8,1751.6,638.7,376.1,20343.2,8340.8,8.109581575052108
3246.9,1074.7,3871.7,858.5,1224.1,28070.9,10275.9,7.91187154963325
1546.3,1936.0,4767.3,1712.7,381.5,11939.5,10343.800000000001,5.641158460304032
3932.0,1343.1,4913.4,1531.8,1229.9,12230.8,12950.199999999999,2.273003568826243
4498.9,1158.0,2982.4,1856.4,211.7,22638.0,10707.4,6.9788265409135075
4394.9,1375.1,2552.4,1063.9,300.1,29192.2,9686.4,8.241494440405315
1760.2,685.9,1351.7,1844.9,756.7,27138.7,6399.400000000001,8.756743582249703
4136.3,1118.4,1213.6,813.0,911.3,14569.6,8192.6,6.906835781435319
1420.7,728.5,2794.6,948.5,499.5,15267.8,6391.799999999999,8.54874850414598
3268.6,776.9,1766.6,1852.0,245.9,10792.7,7910.0,5.981927851232778
3116.7,1058.2,2710.9,1102.1,1299.2,15151.5,9287.1,6.318441916364717
1876.1,1164.4,1445.8,1063.0,230.3,20527.1,5779.6,9.00592772079836
1836.9,1236.9,1766.5,1455.8,1357.3,12496.6,7653.400000000001,6.426923066113983
2893.0,874.5,3810.5,703.9,911.4,10383.3,9193.3,5.815686323037956
2895.7,1591.1,1546.9,1249.9,1075.6,13106.2,8359.199999999999,6.2836683921808
4182.4,1176.8,3817.6,1575.4,1067.6,13604.1,11819.8,3.8030887980535284
3238.7,799.6,1822.3,1961.3,808.0,29424.4,8629.9,8.098645711158087
4374.2,1632.1,2831.3,991.9,743.3,10788.6,10572.799999999997,4.175430505237011
1010.5,1070.1,3007.3,906.4,1149.2,27875.7,7143.499999999999,8.910547123157446
2892.3,1951.6,2665.5,1102.5,1189.2,19530.2,9801.1,7.003167462954808
2013.2,558.9,3028.0,1307.3,1408.4,26890.8,8315.800000000001,8.239978810448182
4092.9,867.9,4293.8,1751.2,1376.1,11976.6,12381.900000000001,1.9871492417213568
3230.7,938.8,2734.0,1218.2,865.1,13669.5,8986.8,6.342212314715242
3598.0,937.4,3302.4,1391.8,338.6,18756.0,9568.199999999999,7.296349905182342
4506.6,1898.2,4343.4,1440.9,1181.3,25155.1,13370.4,5.984807505563484
1106.7,570.0,1418.7,883.5,928.4,16729.7,4907.3,8.924549880045666
2235.5,767.7,2236.8,1631.4,1160.9,13765.0,8032.299999999999,6.534408875466764
1447.1,1242.3,3756.6,1806.5,1287.5,20642.4,9540.0,7.142733397279388
3341.7,1750.8,2202.9,636.4,265.3,14309.0,8197.099999999999,7.674724077280034
4418.1,1344.0,2297.5,893.8,1482.3,21200.9,10435.699999999999,6.651852715828103
1479.8,1034.0,1115.8,979.6,313.3,24250.2,4922.500000000001,9.345019784785281
3162.2,1820.5,4406.4,1850.0,241.0,14084.9,11480.099999999999,5.1646453572123345
3386.6,1233.5,2765.1,722.1,673.1,24052.3,8780.400000000001,8.278396475713341
4694.1,745.0,1165.2,1831.7,575.7,26333.9,9011.7,7.692047435845052
2760.7,1562.8,1750.9,1855.3,235.4,20877.3,8165.099999999999,7.887522612205602
2084.3,642.6,2040.2,864.4,791.6,19346.0,6423.1,8.641880558999278
1212.3,565.6,3553.5,1920.2,792.6,12035.0,8044.2,6.49053644636477
3741.5,957.1,4460.4,706.1,944.4,10614.1,10809.5,4.536628313846675
2696.9,1560.6,3200.6,1159.8,330.9,19753.4,8948.8,7.925858485202549
3981.1,1148.1,3042.0,1220.9,1372.5,13829.3,10764.6,4.655140597861064
1124.4,1980.6,2170.4,823.8,527.3,22677.6,6626.5,8.98631229040992
1986.7,1502.7,3982.5,1497.3,1127.4,21443.5,10096.599999999999,7.222720490218481
4651.9,1947.8,4690.8,1830.7,359.8,21524.5,13481.0,5.592976579525656
4234.3,1689.7,4753.8,1625.7,332.9,11878.2,12636.4,3.227975984442087
1385.3,1270.3,4324.2,847.5,478.8,12837.6,8306.099999999999,7.7046188149186765
1601.0,503.4,3089.4,1786.5,924.2,20962.6,7904.5,7.9544281005695865
1567.9,1195.6,2395.5,1904.8,828.1,19654.8,7891.900000000001,7.755308795866658
2309.1,754.4,3660.8,1064.5,421.4,24952.9,8210.2,8.63996519687892
4178.2,593.3,1543.9,1012.0,1365.1,22431.8,8692.5,7.529996662773383
4258.6,605.7,4958.3,797.2,633.2,22649.6,11253.000000000002,7.377168033784261
2315.2,1222.4,2122.5,905.3,615.9,25393.6,7181.3,8.810137638145044
3491.2,875.6,2200.0,1086.1,1070.0,26511.0,8722.9,8.102306141035797
3809.7,1219.7,3626.3,1333.9,786.2,24580.7,10775.800000000001,7.3162165769404455
1079.1,1854.5,1824.5,1687.5,1097.4,17508.0,7543.0,7.618741937400046
3983.5,1476.3,1544.9,960.1,1271.1,10543.6,9235.900000000001,4.478412893717516
3055.6,1835.1,2820.1,598.9,1014.2,15928.8,9323.9,7.056195505173018
1042.5,1304.1,4665.4,1138.8,497.9,11161.4,8648.7,7.020592821294818
3699.0,680.8,1869.8,1246.2,1135.0,22064.8,8630.8,7.596331118378595
2597.7,672.3,4098.1,1549.9,789.4,20761.0,9707.4,7.382911892529262
4291.2,1331.8,2743.4,1428.3,1007.7,15354.8,10802.4,5.182487550681221
1882.2,537.0,4763.7,1469.8,817.8,18912.8,9470.499999999998,7.444737639165011
1783.9,944.4,3763.9,662.4,1327.1,24082.5,8481.7,8.366166598260147
2059.9,1364.8,1466.7,608.7,1245.1,29942.9,6745.199999999999,8.976510304506245
1154.3,714.8,1432.2,1765.8,1377.5,14719.5,6444.6,7.4883831413023545
2913.1,920.2,2938.8,1385.4,601.4,27015.7,8758.9,8.30136405521234
4184.2,1415.5,4982.0,972.9,889.0,17232.8,12443.6,5.57606942063971
1703.7,1697.8,1220.0,962.2,294.2,20070.7,5877.9,8.970961157109619
1760.0,661.6,4453.9,1166.6,829.6,16194.6,8871.7,7.4772458290788295
1916.0,965.0,2514.3,1456.4,901.5,27461.2,7753.200000000001,8.538336081423974
2606.6,647.3,4714.6,576.3,801.9,21243.7,9346.699999999999,8.1509525336641
3021.2,1196.0,3074.8,1479.4,662.9,26731.4,9434.3,8.012670143643804
2698.2,1833.5,1541.5,991.3,517.6,21215.0,7582.1,8.371844541880744
3743.5,1109.2,4452.4,854.7,640.6,25506.5,10800.4,7.80744152271774
3404.5,808.8,3673.3,896.2,252.7,10241.0,9035.500000000002,6.2039130292940134
2129.9,730.3,4236.6,1612.5,604.5,11288.1,9313.8,5.741286175671726
3719.8,856.9,3991.1,1109.3,1132.5,10134.6,10809.599999999999,3.4180558280741247
1744.9,1433.1,2303.1,1233.7,597.5,15221.6,7312.3,7.8824815530956
2747.4,568.2,1523.2,678.9,1195.2,11957.9,6712.9,7.332385302820731
4256.0,1874.7,2919.1,1990.7,970.9,12084.7,12011.4,2.2553241625195493
1905.0,590.8,2527.9,606.7,700.1,16933.6,6330.500000000001,8.698029060802192
3838.3,993.6,3963.0,1453.0,1034.8,26082.1,11282.7,7.123402699169162
2112.7,1471.1,2172.3,1393.5,205.9,29076.2,7355.5,8.916810656585112
3386.1,1400.1,2411.0,1061.4,625.7,16723.5,8884.300000000001,7.250682749065687
2645.9,1123.3,4472.3,1998.1,1416.5,28148.9,11656.1,6.934009541921708
1044.7,1555.0,3812.5,647.8,755.0,12202.6,7815.0,7.756855604543294
2578.5,1577.1,2358.4,730.3,575.6,12801.8,7819.900000000001,7.454154582574324
2583.6,807.9,2865.2,650.6,1124.9,18605.3,8032.200000000001,7.977413700870182
3845.1,1360.3,3214.8,1862.6,1034.5,17077.3,11317.300000000001,5.1502977447723
1312.8,608.7,2884.7,1518.1,248.6,17816.9,6572.9,8.579270223417094
2305.5,1700.0,1661.0,1492.4,560.4,12898.4,7719.299999999999,6.944585387800037
3776.8,1663.9,2937.2,1478.3,1176.2,25898.7,11032.400000000001,7.025798514118469
3191.8,1022.9,2087.5,1051.8,316.7,14571.2,7670.7,7.661760994976392
4846.0,915.0,2769.9,1770.6,791.8,23324.4,11093.3,6.5531210087462055
2513.7,1079.9,2263.0,523.2,995.6,12966.1,7375.400000000001,7.5589411756812
2334.3,1718.5,2891.9,1758.4,982.5,11089.8,9685.6,4.533666682969935
1531.6,770.7,1937.9,1426.5,391.4,15615.5,6058.1,8.43574818473952
4185.8,1338.8,3313.8,1926.8,635.2,29301.7,11400.400000000001,7.268255354139862
1602.6,1170.7,2455.6,1317.7,745.1,21233.4,7291.7,8.419153643288404
4727.4,909.2,4930.2,1981.8,291.0,14066.2,12839.599999999999,3.6899950012370093
2557.0,800.2,1790.6,1472.5,381.1,16186.6,7001.4,7.967952931980774
3612.9,851.0,2343.7,1818.4,241.0,21532.7,8867.0,7.652933797805197
2555.2,1992.8,2297.7,608.8,736.1,20390.5,8190.6,8.259841042858195
3174.4,1849.5,4119.5,1819.8,1052.5,21884.9,12015.699999999999,6.103183896202404
1759.2,1802.2,4665.0,576.4,1462.7,11667.0,10265.5,5.575962804062742
4937.7,1228.2,4550.7,1847.5,1145.8,27313.9,13709.899999999998,5.89158961000077
1560.0,1377.4,2418.4,903.2,503.2,17378.2,6762.2,8.578821226456135
4366.7,1784.2,1129.2,1478.9,439.5,15672.2,9198.5,6.406094717014843
3790.4,1348.7,2765.8,1383.5,1193.8,28293.7,10482.2,7.493320560379166
2304.4,1506.4,4275.0,1774.6,1382.7,22373.2,11243.1,6.526288542497274
2343.1,789.2,4159.4,1046.7,214.7,24848.5,8553.1,8.668777802957925
2106.8,1819.9,1330.2,905.7,1474.0,29406.3,7636.6,8.575321962110161
4366.0,1204.6,4950.9,1114.6,567.2,17918.4,12203.300000000001,5.981982566434504
1815.9,967.2,1689.4,1782.9,559.8,27854.7,6815.2,8.769580253587367
2704.3,589.3,1926.9,1291.2,674.4,10348.6,7186.099999999999,6.596090129660051
4926.6,590.4,3518.9,1211.3,1427.0,21973.6,11674.199999999999,6.083359453325809
3617.3,1749.3,4119.7,580.1,1194.0,20291.7,11260.4,6.844746210598421
4509.2,998.7,1746.1,1227.5,604.5,24909.9,9086.0,7.850567671969779
2686.1,878.3,1956.8,998.7,868.2,10448.3,7388.099999999999,6.5832121707454805
3394.3,1479.3,2141.1,518.0,389.8,23934.3,7922.500000000001,8.671537134781463
2046.9,1395.5,3429.7,1229.6,650.8,10100.4,8752.5,5.891023433230368
3441.8,517.6,2938.2,1002.6,476.6,23792.9,8376.800000000001,8.354342152961598
4684.3,1207.0,2697.8,766.9,257.3,25193.8,9613.3,8.120822651080822
3517.0,742.5,2970.6,602.8,888.7,24668.3,8721.6,8.30016145754673
2520.0,1036.9,4009.5,1795.6,909.4,21492.2,10271.4,7.036304288904813
4086.6,1635.9,4882.1,1098.9,415.9,13460.1,12119.4,4.95284043497448
2850.0,1605.2,2682.6,1777.9,1271.0,20633.3,10186.699999999999,6.5541985038457256
3480.1,981.8,1691.4,1473.6,685.9,19965.1,8312.8,7.602910264731958
1684.3,1287.3,2551.0,1861.1,1044.2,13716.0,8427.900000000001,6.338570244969379
1882.9,1482.2,1386.6,529.1,228.5,19039.0,5509.300000000001,9.183478855486106
1886.1,1218.1,1784.8,1232.4,286.7,18504.0,6408.099999999999,8.642980239710333
2391.6,1753.5,4535.2,1008.0,909.0,21690.2,10597.3,7.459736774220616
4269.8,710.6,2389.3,1440.4,868.9,12021.0,9679.0,4.822605393394893
1966.5,1183.6,3657.7,1973.5,448.0,15819.4,9229.3,6.814635404136693
4175.6,1080.7,3217.6,631.4,507.2,25979.8,9612.5,8.225899938606148
2325.3,1646.7,2598.5,1507.3,324.0,18499.7,8401.8,7.800046096098856
1558.9,1822.4,4348.1,700.2,886.3,16675.5,9315.9,7.648241254403165
2971.9,882.6,1665.9,1337.1,887.3,11936.6,7744.8,6.419902193120319
3520.2,1223.7,4638.5,716.4,1075.2,21979.2,11174.0,7.184684995814225
3892.5,1320.1,3618.8,1504.0,1087.0,24921.6,11422.400000000001,6.834046916666667
4892.9,583.9,4494.7,558.7,1152.7,11958.0,11682.900000000001,4.101311801354742
1238.1,1959.3,4778.1,817.2,1068.0,23386.1,9860.7,8.085424214871228
4707.0,1845.2,4676.9,1619.2,1229.7,17793.7,14078.0,3.6505820354395104
1734.1,571.8,4175.3,1315.1,407.8,11693.7,8204.099999999999,7.102200216065062
3843.0,1361.2,4650.5,920.1,1239.4,13045.8,12014.2,4.174736590320256
4747.2,1862.3,4046.1,526.3,1121.0,18716.1,12302.9,5.923389211470338
2834.3,1845.1,2164.1,1853.8,736.5,22202.5,9433.8,7.317750881459295
1183.1,1918.2,4768.3,882.8,781.2,14313.0,9533.6,7.227253717431706
2304.5,1733.8,4149.0,1403.7,717.3,18148.6,10308.3,6.92359559646474
1332.5,794.0,3661.3,1741.7,711.1,20054.1,8240.6,7.941379027610313
2911.4,1453.1,3351.4,959.9,484.5,25111.3,9160.3,8.315598142485653
4924.6,1340.7,2142.9,1991.1,247.0,19432.3,10646.300000000001,6.227638917801803
4967.6,1576.4,3871.0,1173.3,791.1,24197.6,12379.4,6.56731233907495
4536.7,1631.2,4248.9,1327.5,314.8,15829.5,12059.099999999999,5.41789852792571
4003.0,727.6,2940.8,1191.9,381.7,18974.5,9245.000000000002,7.458718106932989
4921.4,1427.8,2508.9,1199.5,645.1,12684.3,10702.7,4.643045643953548
3329.1,1964.6,3100.1,1837.0,899.6,14610.4,11130.4,4.71320626819252
1255.4,1411.6,4629.5,1054.4,648.0,19988.3,8998.9,8.153839533527114
1964.9,1304.1,2410.2,1980.2,797.0,23735.4,8456.4,7.88770419161253
4118.3,1216.2,3306.8,854.0,1169.2,16569.7,10664.5,6.051306314055173
4497.6,792.6,3689.8,1988.8,1297.0,20986.6,12265.8,5.230686459969695
1594.7,877.0,4038.5,763.6,726.0,23587.7,7999.8,8.718889738295806
2025.2,1589.0,3496.8,611.7,711.6,20396.5,8434.3,8.363914101429167
2456.0,828.7,1106.1,1971.2,570.9,28977.1,6932.899999999999,8.654469363766562
4531.9,973.2,3435.4,821.6,787.5,15054.3,10549.6,6.00590460750749
1562.1,1212.5,3174.2,1066.4,1157.6,23821.5,8172.799999999999,8.321989653514681
3281.0,1111.7,2230.8,1562.2,339.7,29642.0,8525.4,8.466042339599216
3933.0,1131.9,3221.0,1238.6,1275.6,27533.8,10800.1,7.360812788826824
4939.1,1457.1,2769.5,942.9,1051.6,13111.2,11160.2,4.370275277625236
4853.9,1791.5,2547.9,779.6,1221.8,11849.1,11194.699999999999,3.7118590379522494
2508.4,1430.9,2742.3,571.1,889.4,20752.7,8142.1,8.295503838421023
2901.9,847.0,1747.4,1207.8,1161.4,25143.6,7865.5,8.220401688859193
3145.3,728.2,1424.8,1438.7,968.0,21826.2,7705.0,7.942031220734714
2248.5,850.5,4545.9,1585.7,552.2,20034.2,9782.800000000001,7.473132966547205
2387.0,1546.4,2816.5,1910.4,928.7,19401.3,9589.0,6.846670944215077
3904.5,1295.0,2321.7,957.2,598.8,16115.9,9077.199999999999,7.042436583796127
1107.7,1553.1,4106.1,1621.0,1493.0,20310.0,9880.900000000001,7.017710857991138
3919.9,1519.5,1819.5,735.2,701.1,29631.8,8695.199999999999,8.501159478668189
2278.8,1241.2,2647.1,1236.8,712.8,29802.8,8116.700000000001,8.672088837505202
1297.1,1837.5,2375.9,1075.4,768.0,27354.8,7353.9,8.848131846703321
4431.6,625.8,4932.7,736.3,1220.5,17462.3,11946.9,5.774312719378318
3575.6,672.0,2857.1,1976.7,1175.8,13181.0,10257.2,4.315951725847811
4074.2,942.8,4850.6,1532.6,713.3,28228.5,12113.5,7.217455433940875
1527.4,893.6,4013.9,1988.6,1280.4,27364.9,9703.9,7.727250016817164
1214.9,536.0,4064.5,620.4,265.2,29061.3,6700.999999999999,9.413561908792794
2517.8,1181.7,4305.6,1588.2,1241.8,12180.6,10835.1,4.258357700458106
3714.5,1559.7,3388.1,1644.0,1354.3,22617.5,11660.599999999999,6.151314763134741
3685.3,1146.5,3944.7,1913.8,664.2,26284.4,11354.5,7.089403494962792
2319.6,1132.4,1118.3,1064.1,1001.9,24265.8,6636.299999999999,8.654475666691393
1835.4,1845.0,2854.0,843.3,1366.9,17942.5,8744.6,7.466485782025916
2462.1,1942.0,4870.7,1163.7,514.6,19527.3,10953.1,7.213968377881223
1174.5,1492.3,2539.9,1594.9,912.3,25634.3,7713.900000000001,8.460373050568965
3317.4,1096.5,2080.5,768.2,733.5,10286.8,7996.099999999999,6.3167787535482365
2856.3,1065.5,4974.4,971.2,1089.1,20019.1,10956.500000000002,6.977888501081466
1495.6,1507.3,4211.3,1221.6,495.6,27360.7,8931.4,8.60866515200269
2830.6,1259.8,3089.4,652.8,1114.7,19119.4,8947.3,7.67199016681486
